session_id,station_id,operator,city,latitude,longitude,station_type,connector_type,port_count,session_start,session_end,duration_min,energy_kw,price_paid_inr,user_type,vehicle_type,payment_method,weather,weekday,tariff_inr_per_kwh
MS_S_00856,MS-9666,Reliance BP,Pune,18.517897,73.873638,AC Slow,CHAdeMO,1,06-07-2025 08:38,06-07-2025 09:33,55,10.1,150.29,Private,Two-wheeler,Subscription,Hot,Sunday,14.88
MS_S_00857,MS-6655,Private-Operator-2,Nagpur,21.132433,79.086978,AC Slow,Bharat DC-001,1,01-07-2025 18:08,01-07-2025 19:44,96,12.57,162.28,Private,Three-wheeler,Card,Sunny,Tuesday,12.91
MS_S_00858,MS-5380,Tata Power,Solapur,17.665141,75.867409,AC Slow,CHAdeMO,1,16-07-2025 07:43,16-07-2025 10:48,185,14,174.86,Commercial,Two-wheeler,Wallet,Sunny,Wednesday,12.49
MS_S_00859,MS-9228,Reliance BP,Kolhapur,16.732394,74.221579,AC Slow,CHAdeMO,4,28-06-2025 16:45,28-06-2025 20:43,238,6.04,68.55,Private,Four-wheeler,Subscription,Sunny,Saturday,11.35
MS_S_00860,MS-2476,Private-Operator-2,Aurangabad,19.883207,75.326414,DC Fast,Type-2,2,05-06-2025 23:15,05-06-2025 23:30,15,19.75,317.98,Private,Two-wheeler,Wallet,Sunny,Thursday,16.1
MS_S_00861,MS-9074,Tata Power,Amravati,20.901777,77.734391,AC Slow,Bharat DC-001,2,14-07-2025 16:59,14-07-2025 20:36,217,13.18,187.68,Commercial,Two-wheeler,UPI,Sunny,Monday,14.24
MS_S_00862,MS-1227,Private-Operator-1,Solapur,17.683369,75.900949,AC Slow,CCS,2,29-07-2025 23:00,30-07-2025 02:32,212,12.5,121.38,Commercial,Two-wheeler,UPI,Sunny,Tuesday,9.71
MS_S_00863,MS-8350,MSEDCL,Latur,18.420038,76.574205,DC Fast,CCS,1,12-06-2025 02:23,12-06-2025 02:41,18,35.28,511.56,Private,Two-wheeler,Subscription,Cloudy,Thursday,14.5
MS_S_00864,MS-7115,Tata Power,Nagpur,21.128235,79.090198,AC Slow,CHAdeMO,3,29-07-2025 21:15,30-07-2025 00:03,168,7.13,74.15,Private,Two-wheeler,Subscription,Hot,Tuesday,10.4
MS_S_00865,MS-5337,MSEDCL,Thane,19.241293,72.984032,DC Fast,Type-2,2,18-07-2025 20:36,18-07-2025 21:11,35,15.26,220.51,Commercial,Four-wheeler,UPI,Sunny,Friday,14.45
MS_S_00866,MS-8999,Tata Power,Kolhapur,16.681858,74.216637,AC Slow,CHAdeMO,1,01-06-2025 19:29,01-06-2025 21:23,114,9.02,123.93,Private,Two-wheeler,Card,Sunny,Sunday,13.74
MS_S_00867,MS-6808,Tata Power,Solapur,17.683672,75.943387,AC Slow,Type-2,1,28-06-2025 15:12,28-06-2025 16:03,51,1.37,18.02,Private,Two-wheeler,Subscription,Cloudy,Saturday,13.15
MS_S_00868,MS-3549,Private-Operator-2,Mumbai,19.093002,72.886054,DC Fast,CHAdeMO,2,15-06-2025 15:25,15-06-2025 15:58,33,16.32,270.59,Commercial,Four-wheeler,Wallet,Sunny,Sunday,16.58
MS_S_00869,MS-8185,Private-Operator-2,Pune,18.526864,73.882376,DC Fast,Bharat DC-001,2,11-06-2025 04:22,11-06-2025 05:19,57,15.13,202.29,Commercial,Four-wheeler,Card,Sunny,Wednesday,13.37
MS_S_00870,MS-4105,Reliance BP,Pune,18.511177,73.871831,AC Slow,Type-2,2,09-06-2025 12:26,09-06-2025 16:06,220,10.85,150.16,Private,Two-wheeler,Card,Sunny,Monday,13.84
MS_S_00871,MS-5354,Tata Power,Kolhapur,16.68111,74.249016,AC Slow,Bharat DC-001,1,02-07-2025 17:31,02-07-2025 21:25,234,14.41,118.59,Private,Two-wheeler,Subscription,Cloudy,Wednesday,8.23
MS_S_00872,MS-7370,MSEDCL,Amravati,20.945814,77.767442,DC Fast,Type-2,1,07-06-2025 00:08,07-06-2025 00:27,19,17.95,330.82,Private,Four-wheeler,Card,Sunny,Saturday,18.43
MS_S_00873,MS-6605,AtherGrid,Mumbai,19.064213,72.868527,AC Slow,Type-2,3,28-06-2025 15:18,28-06-2025 17:00,102,3.05,38.19,Commercial,Two-wheeler,Card,Sunny,Saturday,12.52
MS_S_00874,MS-4061,MSEDCL,Amravati,20.894006,77.755116,DC Fast,CHAdeMO,2,20-07-2025 03:55,20-07-2025 04:21,26,46.52,745.25,Private,Three-wheeler,Subscription,Cool,Sunday,16.02
MS_S_00875,MS-8764,Private-Operator-2,Nashik,19.965828,73.79806,DC Fast,Type-2,1,15-07-2025 23:32,16-07-2025 00:21,49,21.21,352.3,Private,Two-wheeler,Card,Sunny,Tuesday,16.61
MS_S_00876,MS-1628,Reliance BP,Solapur,17.673709,75.911712,DC Fast,CCS,1,30-07-2025 04:27,30-07-2025 04:38,11,54.27,724.5,Private,Four-wheeler,Subscription,Cloudy,Wednesday,13.35
MS_S_00877,MS-9601,Reliance BP,Solapur,17.63616,75.927556,AC Slow,CCS,4,15-06-2025 10:27,15-06-2025 12:59,152,7.34,107.31,Commercial,Three-wheeler,Wallet,Sunny,Sunday,14.62
MS_S_00878,MS-5411,Reliance BP,Pune,18.516842,73.838444,AC Slow,CHAdeMO,1,23-06-2025 22:26,23-06-2025 23:59,93,2.3,20.72,Private,Two-wheeler,UPI,Sunny,Monday,9.01
MS_S_00879,MS-6269,MSEDCL,Mumbai,19.066246,72.899187,DC Fast,CHAdeMO,1,01-07-2025 08:58,01-07-2025 09:46,48,12.17,247.78,Private,Two-wheeler,Subscription,Sunny,Tuesday,20.36
MS_S_00880,MS-6476,Reliance BP,Aurangabad,19.848443,75.358577,DC Fast,Type-2,2,07-06-2025 21:00,07-06-2025 21:53,53,42.24,881.55,Private,Two-wheeler,Wallet,Cloudy,Saturday,20.87
MS_S_00881,MS-9664,Private-Operator-1,Latur,18.419017,76.543031,AC Slow,CHAdeMO,1,16-06-2025 20:17,16-06-2025 21:40,83,13.47,161.51,Private,Four-wheeler,Card,Cloudy,Monday,11.99
MS_S_00882,MS-2971,Tata Power,Latur,18.423849,76.547848,DC Fast,CCS,4,13-06-2025 22:28,13-06-2025 22:44,16,59.21,1239.27,Commercial,Two-wheeler,Subscription,Sunny,Friday,20.93
MS_S_00883,MS-9741,Private-Operator-2,Nashik,19.976696,73.828704,AC Slow,CCS,2,03-06-2025 04:12,03-06-2025 06:29,137,13.74,146.74,Commercial,Four-wheeler,Wallet,Cloudy,Tuesday,10.68
MS_S_00884,MS-8347,Private-Operator-2,Aurangabad,19.883604,75.354986,AC Slow,Type-2,1,29-07-2025 13:04,29-07-2025 15:37,153,11.67,169.8,Private,Two-wheeler,Wallet,Sunny,Tuesday,14.55
MS_S_00885,MS-5745,Tata Power,Nagpur,21.173664,79.104987,AC Slow,Type-2,1,21-07-2025 22:12,22-07-2025 01:51,219,4.75,68.35,Commercial,Three-wheeler,UPI,Hot,Monday,14.39
MS_S_00886,MS-8172,Private-Operator-1,Nagpur,21.125688,79.095403,AC Slow,Bharat DC-001,2,06-07-2025 12:25,06-07-2025 15:30,185,1.39,14.78,Private,Two-wheeler,Card,Sunny,Sunday,10.63
MS_S_00887,MS-1145,Private-Operator-1,Latur,18.391073,76.564986,DC Fast,Bharat DC-001,1,03-07-2025 22:46,03-07-2025 23:29,43,40.88,706,Private,Two-wheeler,Wallet,Sunny,Thursday,17.27
MS_S_00888,MS-2951,MSEDCL,Amravati,20.954449,77.754416,AC Slow,CCS,3,03-06-2025 17:15,03-06-2025 18:59,104,4.77,65.54,Private,Four-wheeler,Wallet,Sunny,Tuesday,13.74
MS_S_00889,MS-5430,Tata Power,Nagpur,21.133872,79.082216,DC Fast,CCS,3,23-07-2025 06:34,23-07-2025 06:51,17,32.66,729.62,Commercial,Three-wheeler,Wallet,Sunny,Wednesday,22.34
MS_S_00890,MS-2363,Private-Operator-2,Aurangabad,19.852661,75.379711,AC Slow,CHAdeMO,3,17-07-2025 04:26,17-07-2025 07:32,186,6.3,54.31,Private,Three-wheeler,UPI,Sunny,Thursday,8.62
MS_S_00891,MS-4592,Private-Operator-2,Aurangabad,19.880389,75.323609,AC Slow,CHAdeMO,4,12-06-2025 08:01,12-06-2025 10:48,167,12.49,124.53,Private,Three-wheeler,Subscription,Cloudy,Thursday,9.97
MS_S_00892,MS-4377,AtherGrid,Thane,19.23873,72.996478,DC Fast,CCS,1,21-06-2025 08:13,21-06-2025 09:00,47,51.36,914.21,Commercial,Two-wheeler,Card,Cloudy,Saturday,17.8
MS_S_00893,MS-7039,MSEDCL,Solapur,17.670816,75.862969,AC Slow,Bharat DC-001,1,06-06-2025 15:11,06-06-2025 17:38,147,9.92,84.22,Private,Two-wheeler,Subscription,Sunny,Friday,8.49
MS_S_00894,MS-5621,Tata Power,Nagpur,21.154236,79.114404,DC Fast,CHAdeMO,1,11-06-2025 05:52,11-06-2025 06:27,35,49.88,878.89,Private,Two-wheeler,UPI,Cloudy,Wednesday,17.62
MS_S_00895,MS-5018,AtherGrid,Solapur,17.638057,75.901326,DC Fast,Bharat DC-001,1,07-06-2025 23:33,07-06-2025 23:51,18,38.24,772.07,Private,Three-wheeler,Subscription,Rain,Saturday,20.19
MS_S_00896,MS-1339,Tata Power,Solapur,17.673627,75.889622,AC Slow,Type-2,1,19-07-2025 20:59,19-07-2025 21:40,41,13.23,127.8,Private,Two-wheeler,UPI,Sunny,Saturday,9.66
MS_S_00897,MS-2742,Private-Operator-1,Mumbai,19.104839,72.867453,AC Slow,CHAdeMO,2,25-07-2025 22:05,25-07-2025 23:26,81,3.28,48.28,Commercial,Four-wheeler,Wallet,Sunny,Friday,14.72
MS_S_00898,MS-8846,MSEDCL,Aurangabad,19.899121,75.28655,AC Slow,CCS,1,04-06-2025 17:44,04-06-2025 19:22,98,1.28,15.5,Private,Two-wheeler,UPI,Cloudy,Wednesday,12.11
MS_S_00899,MS-9923,Reliance BP,Pune,18.502653,73.872136,AC Slow,Type-2,1,03-07-2025 13:09,03-07-2025 13:39,30,11.05,122.66,Private,Two-wheeler,Subscription,Hot,Thursday,11.1
MS_S_00900,MS-6788,Private-Operator-2,Nagpur,21.167721,79.096706,DC Fast,CHAdeMO,2,15-06-2025 21:24,15-06-2025 22:17,53,16.59,250.18,Private,Two-wheeler,UPI,Hot,Sunday,15.08
MS_S_00901,MS-2666,Reliance BP,Nashik,19.983915,73.731515,AC Slow,CHAdeMO,1,05-06-2025 19:21,05-06-2025 20:21,60,13.14,166.62,Private,Four-wheeler,Card,Sunny,Thursday,12.68
MS_S_00902,MS-8022,Private-Operator-1,Nagpur,21.105453,79.031553,AC Slow,CHAdeMO,2,09-07-2025 05:43,09-07-2025 08:01,138,6.02,90.12,Commercial,Three-wheeler,Wallet,Sunny,Wednesday,14.97
MS_S_00903,MS-2702,Reliance BP,Aurangabad,19.888946,75.375626,AC Slow,Bharat DC-001,3,13-07-2025 11:59,13-07-2025 13:36,97,12.21,136.26,Private,Four-wheeler,Card,Hot,Sunday,11.16
MS_S_00904,MS-6247,MSEDCL,Nagpur,21.140828,79.100732,AC Slow,Bharat DC-001,1,29-06-2025 23:50,30-06-2025 03:41,231,7.5,72.9,Private,Two-wheeler,Subscription,Cool,Sunday,9.72
MS_S_00905,MS-3370,Tata Power,Thane,19.211994,72.95928,DC Fast,CHAdeMO,2,09-06-2025 05:49,09-06-2025 06:23,34,39.73,757.25,Commercial,Two-wheeler,Subscription,Sunny,Monday,19.06
MS_S_00906,MS-6463,MSEDCL,Latur,18.397688,76.551174,AC Slow,CCS,2,25-06-2025 13:35,25-06-2025 16:12,157,7.26,97.65,Commercial,Two-wheeler,Card,Cloudy,Wednesday,13.45
MS_S_00907,MS-2369,Private-Operator-1,Solapur,17.642777,75.907111,AC Slow,Bharat DC-001,3,04-07-2025 18:49,04-07-2025 22:16,207,10.95,119.68,Private,Three-wheeler,Card,Hot,Friday,10.93
MS_S_00908,MS-1046,MSEDCL,Aurangabad,19.885805,75.322198,DC Fast,Type-2,2,24-06-2025 17:30,24-06-2025 17:48,18,20.7,406.13,Private,Four-wheeler,Wallet,Hot,Tuesday,19.62
MS_S_00909,MS-5828,AtherGrid,Nagpur,21.163029,79.093226,AC Slow,CCS,2,24-07-2025 17:59,24-07-2025 20:16,137,11.88,150.99,Private,Two-wheeler,Card,Sunny,Thursday,12.71
MS_S_00910,MS-3344,AtherGrid,Pune,18.549821,73.84271,AC Slow,Type-2,1,15-07-2025 13:23,15-07-2025 14:06,43,4.48,66.84,Private,Two-wheeler,Card,Rain,Tuesday,14.92
MS_S_00911,MS-3406,Reliance BP,Mumbai,19.047128,72.868042,DC Fast,CCS,1,06-06-2025 07:04,06-06-2025 07:14,10,18.14,284.07,Commercial,Two-wheeler,Card,Cloudy,Friday,15.66
MS_S_00912,MS-3295,Private-Operator-2,Kolhapur,16.724026,74.253838,AC Slow,CHAdeMO,3,01-07-2025 13:46,01-07-2025 15:42,116,14.52,150.86,Private,Two-wheeler,Card,Sunny,Tuesday,10.39
MS_S_00913,MS-1526,Private-Operator-1,Mumbai,19.078526,72.868317,AC Slow,CCS,1,03-07-2025 05:00,03-07-2025 07:11,131,12.06,148.46,Commercial,Two-wheeler,Wallet,Hot,Thursday,12.31
MS_S_00914,MS-9222,Reliance BP,Latur,18.420547,76.558027,AC Slow,CCS,1,28-06-2025 05:17,28-06-2025 06:10,53,11.78,161.15,Private,Three-wheeler,Subscription,Cloudy,Saturday,13.68
MS_S_00915,MS-1917,MSEDCL,Latur,18.396833,76.572451,AC Slow,Bharat DC-001,2,12-06-2025 23:35,13-06-2025 02:39,184,7.77,110.96,Commercial,Two-wheeler,Subscription,Hot,Thursday,14.28
MS_S_00916,MS-3700,Tata Power,Solapur,17.707667,75.930085,DC Fast,CHAdeMO,3,12-07-2025 13:12,12-07-2025 13:39,27,20.9,509.54,Private,Two-wheeler,Wallet,Sunny,Saturday,24.38
MS_S_00917,MS-4924,Reliance BP,Mumbai,19.090457,72.879936,AC Slow,CCS,1,05-07-2025 03:04,05-07-2025 04:28,84,14.45,120.08,Commercial,Two-wheeler,Card,Cloudy,Saturday,8.31
MS_S_00918,MS-4937,Reliance BP,Mumbai,19.074382,72.814291,DC Fast,Type-2,3,07-07-2025 18:02,07-07-2025 18:48,46,5.73,109.16,Commercial,Two-wheeler,Wallet,Cool,Monday,19.05
MS_S_00919,MS-6056,Tata Power,Pune,18.496621,73.855702,AC Slow,CHAdeMO,2,19-07-2025 09:25,19-07-2025 12:03,158,8.05,107.55,Commercial,Three-wheeler,Card,Sunny,Saturday,13.36
MS_S_00920,MS-6428,AtherGrid,Pune,18.504582,73.85738,AC Slow,Type-2,1,03-07-2025 04:01,03-07-2025 07:01,180,13.21,162.35,Commercial,Two-wheeler,UPI,Rain,Thursday,12.29
MS_S_00921,MS-3641,MSEDCL,Thane,19.218332,72.986395,AC Slow,Bharat DC-001,1,06-06-2025 20:05,06-06-2025 23:38,213,12.25,168.07,Private,Four-wheeler,Card,Sunny,Friday,13.72
MS_S_00922,MS-9218,Private-Operator-1,Nagpur,21.128435,79.090156,AC Slow,CHAdeMO,2,29-06-2025 04:21,29-06-2025 06:05,104,2.85,33.72,Commercial,Two-wheeler,Subscription,Sunny,Sunday,11.83
MS_S_00923,MS-4421,Private-Operator-1,Nashik,19.992782,73.781662,AC Slow,Type-2,3,10-06-2025 18:40,10-06-2025 21:17,157,12.99,112.88,Private,Two-wheeler,Wallet,Sunny,Tuesday,8.69
MS_S_00924,MS-2428,AtherGrid,Amravati,20.907455,77.804619,DC Fast,Type-2,1,30-06-2025 10:10,30-06-2025 10:38,28,44.6,594.07,Commercial,Two-wheeler,Wallet,Sunny,Monday,13.32
MS_S_00925,MS-2165,MSEDCL,Pune,18.533839,73.864384,DC Fast,Bharat DC-001,1,17-06-2025 15:16,17-06-2025 16:14,58,40.16,604.81,Private,Four-wheeler,Subscription,Hot,Tuesday,15.06
MS_S_00926,MS-6955,Reliance BP,Mumbai,19.052339,72.872645,AC Slow,Bharat DC-001,3,27-06-2025 19:58,27-06-2025 23:22,204,9.31,82.77,Commercial,Two-wheeler,Wallet,Sunny,Friday,8.89
MS_S_00927,MS-2367,Private-Operator-2,Aurangabad,19.889112,75.343688,DC Fast,Bharat DC-001,2,03-07-2025 14:16,03-07-2025 15:09,53,10.82,201.04,Private,Three-wheeler,Card,Sunny,Thursday,18.58
MS_S_00928,MS-1130,MSEDCL,Amravati,20.915495,77.715466,AC Slow,Type-2,1,19-06-2025 12:10,19-06-2025 15:05,175,12.87,147.36,Private,Two-wheeler,Subscription,Sunny,Thursday,11.45
MS_S_00929,MS-6716,AtherGrid,Pune,18.575504,73.850588,DC Fast,Bharat DC-001,3,12-07-2025 17:57,12-07-2025 18:36,39,27.19,444.01,Private,Three-wheeler,Subscription,Sunny,Saturday,16.33
MS_S_00930,MS-4268,AtherGrid,Solapur,17.654588,75.898402,AC Slow,CHAdeMO,2,05-06-2025 10:21,05-06-2025 13:25,184,7.81,80.76,Commercial,Two-wheeler,Subscription,Sunny,Thursday,10.34
MS_S_00931,MS-9930,MSEDCL,Mumbai,19.085724,72.838713,DC Fast,Bharat DC-001,1,10-06-2025 20:13,10-06-2025 20:43,30,14.29,257.08,Commercial,Two-wheeler,Wallet,Cloudy,Tuesday,17.99
MS_S_00932,MS-8756,MSEDCL,Solapur,17.631991,75.892242,AC Slow,Type-2,1,14-06-2025 00:48,14-06-2025 04:13,205,7.26,107.16,Commercial,Three-wheeler,UPI,Sunny,Saturday,14.76
MS_S_00933,MS-2134,Reliance BP,Nagpur,21.174346,79.079811,AC Slow,Bharat DC-001,1,06-06-2025 09:55,06-06-2025 13:27,212,11.63,109.79,Commercial,Two-wheeler,Wallet,Sunny,Friday,9.44
MS_S_00934,MS-1880,Tata Power,Nagpur,21.151947,79.083245,AC Slow,Bharat DC-001,2,22-06-2025 09:10,22-06-2025 10:30,80,3.87,51.05,Commercial,Two-wheeler,Card,Sunny,Sunday,13.19
MS_S_00935,MS-6811,Private-Operator-2,Solapur,17.656734,75.902723,AC Slow,Bharat DC-001,2,23-07-2025 00:35,23-07-2025 04:25,230,5.47,78.44,Private,Two-wheeler,Card,Hot,Wednesday,14.34
MS_S_00936,MS-6185,Tata Power,Aurangabad,19.874947,75.348125,AC Slow,CCS,1,28-07-2025 14:59,28-07-2025 16:06,67,3.74,54.64,Commercial,Two-wheeler,Subscription,Sunny,Monday,14.61
MS_S_00937,MS-9531,Private-Operator-2,Thane,19.235675,72.954373,DC Fast,Type-2,2,29-06-2025 04:40,29-06-2025 05:18,38,19.84,419.22,Private,Two-wheeler,Card,Cloudy,Sunday,21.13
MS_S_00938,MS-9947,MSEDCL,Solapur,17.671657,75.918795,AC Slow,Bharat DC-001,1,14-06-2025 11:13,14-06-2025 12:31,78,1.05,15.75,Private,Two-wheeler,Wallet,Cool,Saturday,15
MS_S_00939,MS-5947,Reliance BP,Mumbai,19.103017,72.864626,AC Slow,Type-2,1,15-07-2025 15:41,15-07-2025 18:07,146,3.12,31.17,Commercial,Two-wheeler,Subscription,Sunny,Tuesday,9.99
MS_S_00940,MS-6502,Tata Power,Amravati,20.951112,77.776167,AC Slow,CCS,1,30-06-2025 13:23,30-06-2025 14:38,75,1.25,10.9,Private,Two-wheeler,Subscription,Cloudy,Monday,8.72
MS_S_00941,MS-8167,Private-Operator-2,Thane,19.207063,72.987687,AC Slow,CHAdeMO,3,15-07-2025 19:59,15-07-2025 20:54,55,7.53,79.29,Private,Two-wheeler,UPI,Cool,Tuesday,10.53
MS_S_00942,MS-7738,Tata Power,Latur,18.432631,76.607473,AC Slow,Bharat DC-001,1,18-07-2025 19:59,18-07-2025 22:48,169,9.75,142.54,Commercial,Two-wheeler,UPI,Sunny,Friday,14.62
MS_S_00943,MS-7891,MSEDCL,Thane,19.235715,72.997076,AC Slow,CCS,1,20-07-2025 14:35,20-07-2025 16:42,127,3.62,29.79,Commercial,Four-wheeler,Wallet,Sunny,Sunday,8.23
MS_S_00944,MS-7765,Private-Operator-2,Kolhapur,16.69126,74.216289,AC Slow,Bharat DC-001,3,01-06-2025 11:50,01-06-2025 13:17,87,3.17,32.05,Commercial,Four-wheeler,Wallet,Cloudy,Sunday,10.11
MS_S_00945,MS-7794,Private-Operator-2,Thane,19.221239,72.967657,AC Slow,CCS,1,01-06-2025 13:02,01-06-2025 13:35,33,6.7,99.9,Commercial,Four-wheeler,Wallet,Sunny,Sunday,14.91
MS_S_00946,MS-3792,Private-Operator-1,Aurangabad,19.851309,75.347957,AC Slow,Bharat DC-001,3,16-06-2025 17:25,16-06-2025 18:44,79,8.17,95.51,Commercial,Four-wheeler,Subscription,Cloudy,Monday,11.69
MS_S_00947,MS-7396,Private-Operator-2,Nagpur,21.132172,79.107557,AC Slow,CCS,1,26-06-2025 10:33,26-06-2025 11:43,70,9.31,88.17,Private,Three-wheeler,Card,Sunny,Thursday,9.47
MS_S_00948,MS-2939,Private-Operator-2,Amravati,20.920352,77.788507,AC Slow,Bharat DC-001,1,24-07-2025 20:58,24-07-2025 22:34,96,10.76,134.5,Private,Four-wheeler,Card,Hot,Thursday,12.5
MS_S_00949,MS-2528,Tata Power,Pune,18.504965,73.88889,AC Slow,Bharat DC-001,3,01-06-2025 20:49,01-06-2025 23:50,181,3.93,33.44,Private,Two-wheeler,UPI,Sunny,Sunday,8.51
MS_S_00950,MS-8433,Private-Operator-2,Nagpur,21.129358,79.063814,DC Fast,CHAdeMO,2,12-06-2025 07:41,12-06-2025 08:05,24,9.97,242.47,Private,Three-wheeler,Subscription,Sunny,Thursday,24.32
MS_S_00951,MS-1847,Reliance BP,Thane,19.18453,72.955699,AC Slow,Type-2,1,30-07-2025 04:40,30-07-2025 05:15,35,7.95,70.44,Private,Two-wheeler,UPI,Cloudy,Wednesday,8.86
MS_S_00952,MS-3323,Reliance BP,Pune,18.499852,73.849235,DC Fast,CHAdeMO,3,28-07-2025 05:05,28-07-2025 05:19,14,13.44,225.39,Commercial,Four-wheeler,Card,Sunny,Monday,16.77
MS_S_00953,MS-2649,AtherGrid,Solapur,17.665257,75.889929,DC Fast,Type-2,2,27-06-2025 02:31,27-06-2025 03:21,50,15.47,259.43,Commercial,Two-wheeler,Wallet,Sunny,Friday,16.77
MS_S_00954,MS-3639,MSEDCL,Kolhapur,16.721542,74.246459,AC Slow,CHAdeMO,4,01-06-2025 05:42,01-06-2025 08:37,175,11.93,128.01,Private,Two-wheeler,Wallet,Cloudy,Sunday,10.73
MS_S_00955,MS-8928,Private-Operator-1,Aurangabad,19.903222,75.369155,AC Slow,Type-2,1,11-06-2025 16:47,11-06-2025 18:22,95,6.3,87.57,Private,Three-wheeler,UPI,Hot,Wednesday,13.9
MS_S_00956,MS-9384,MSEDCL,Amravati,20.970675,77.785105,DC Fast,CCS,3,26-07-2025 11:07,26-07-2025 11:30,23,55.59,735.46,Private,Two-wheeler,Card,Sunny,Saturday,13.23
MS_S_00957,MS-5483,AtherGrid,Thane,19.209329,72.982871,DC Fast,CCS,2,06-06-2025 11:45,06-06-2025 12:30,45,14.17,316.98,Commercial,Three-wheeler,Subscription,Cloudy,Friday,22.37
MS_S_00958,MS-9399,AtherGrid,Solapur,17.681831,75.862575,AC Slow,CCS,1,17-06-2025 05:12,17-06-2025 08:37,205,5.72,46.5,Commercial,Four-wheeler,UPI,Hot,Tuesday,8.13
MS_S_00959,MS-6105,MSEDCL,Latur,18.409063,76.5852,AC Slow,CCS,2,17-07-2025 15:27,17-07-2025 17:51,144,12.71,120.87,Commercial,Four-wheeler,UPI,Sunny,Thursday,9.51
MS_S_00960,MS-7275,AtherGrid,Latur,18.420745,76.556487,DC Fast,CCS,1,07-07-2025 11:23,07-07-2025 12:13,50,21.67,439.9,Commercial,Two-wheeler,UPI,Hot,Monday,20.3
MS_S_00961,MS-5146,Private-Operator-1,Amravati,20.922605,77.752308,AC Slow,Bharat DC-001,2,19-06-2025 19:52,19-06-2025 23:07,195,9.27,116.52,Commercial,Two-wheeler,UPI,Cool,Thursday,12.57
MS_S_00962,MS-6286,AtherGrid,Nagpur,21.161598,79.107591,DC Fast,CCS,1,23-06-2025 07:04,23-06-2025 07:27,23,50.48,974.77,Commercial,Two-wheeler,Wallet,Cloudy,Monday,19.31
MS_S_00963,MS-1157,Reliance BP,Pune,18.51937,73.866762,AC Slow,Type-2,2,16-07-2025 10:13,16-07-2025 12:42,149,13.15,144.91,Commercial,Four-wheeler,UPI,Cloudy,Wednesday,11.02
MS_S_00964,MS-5646,Private-Operator-1,Solapur,17.646786,75.901686,AC Slow,CCS,1,04-07-2025 06:06,04-07-2025 08:59,173,14.32,146.64,Private,Two-wheeler,Subscription,Sunny,Friday,10.24
MS_S_00965,MS-6206,Reliance BP,Solapur,17.690475,75.904779,DC Fast,CCS,1,13-06-2025 01:51,13-06-2025 02:32,41,48.06,853.07,Commercial,Two-wheeler,UPI,Sunny,Friday,17.75
MS_S_00966,MS-3803,Private-Operator-1,Kolhapur,16.732569,74.245616,AC Slow,CHAdeMO,1,08-07-2025 12:15,08-07-2025 15:12,177,6.27,66.27,Private,Three-wheeler,UPI,Sunny,Tuesday,10.57
MS_S_00967,MS-5659,MSEDCL,Kolhapur,16.710735,74.240356,AC Slow,Bharat DC-001,2,03-06-2025 17:58,03-06-2025 20:43,165,10.39,102.76,Private,Two-wheeler,UPI,Sunny,Tuesday,9.89
MS_S_00968,MS-5931,Reliance BP,Solapur,17.663752,75.954242,DC Fast,CHAdeMO,2,19-07-2025 11:25,19-07-2025 11:40,15,40.62,502.88,Commercial,Two-wheeler,UPI,Cloudy,Saturday,12.38
MS_S_00969,MS-5889,Private-Operator-2,Solapur,17.657604,75.917735,AC Slow,Bharat DC-001,1,02-07-2025 20:58,02-07-2025 21:59,61,2.14,20.01,Private,Two-wheeler,UPI,Hot,Wednesday,9.35
MS_S_00970,MS-3273,Tata Power,Mumbai,19.090228,72.939958,AC Slow,CHAdeMO,1,26-07-2025 22:46,27-07-2025 01:07,141,1.53,19.92,Private,Two-wheeler,Wallet,Sunny,Saturday,13.02
MS_S_00971,MS-1080,Private-Operator-2,Amravati,20.901487,77.772398,AC Slow,Type-2,2,17-06-2025 01:07,17-06-2025 01:49,42,3.36,31.35,Private,Two-wheeler,Subscription,Hot,Tuesday,9.33
MS_S_00972,MS-3790,MSEDCL,Thane,19.203615,72.975269,AC Slow,Bharat DC-001,2,08-06-2025 04:20,08-06-2025 05:27,67,10.11,139.21,Commercial,Three-wheeler,UPI,Rain,Sunday,13.77
MS_S_00973,MS-9644,MSEDCL,Amravati,20.937576,77.774246,AC Slow,Bharat DC-001,4,13-07-2025 15:17,13-07-2025 17:09,112,9.35,121.27,Commercial,Two-wheeler,Wallet,Rain,Sunday,12.97
MS_S_00974,MS-2356,Reliance BP,Thane,19.176205,73.018944,AC Slow,CCS,2,13-07-2025 20:47,13-07-2025 22:09,82,13.89,205.29,Private,Four-wheeler,UPI,Cloudy,Sunday,14.78
MS_S_00975,MS-1215,Private-Operator-2,Nashik,19.993782,73.757812,DC Fast,CCS,2,30-06-2025 12:12,30-06-2025 12:53,41,8.57,154.69,Private,Four-wheeler,Wallet,Sunny,Monday,18.05
MS_S_00976,MS-8438,Private-Operator-2,Thane,19.244062,72.97839,AC Slow,CCS,2,25-07-2025 16:06,25-07-2025 17:09,63,5.99,54.81,Commercial,Two-wheeler,Subscription,Sunny,Friday,9.15
MS_S_00977,MS-9412,MSEDCL,Latur,18.42362,76.571369,DC Fast,Bharat DC-001,1,13-06-2025 02:17,13-06-2025 02:54,37,56.45,1346.9,Commercial,Four-wheeler,UPI,Sunny,Friday,23.86
